100	0.09	0.11	0.11	0	0	0.09
200	0.11	0.14	0.14	0	0	0.11
300	0.11	0.12	0.12	0	0	0.11
400	0.11	0.12	0.12	0	0	0.11
500	0.13	0.12	0.12	0	0	0.13
600	0.13	0.12	0.12	0	0	0.13
700	0.13	0.12	0.12	0	0	0.13
800	0.13	0.12	0.12	0	0	0.13
900	0.13	0.13	0.13	0	0	0.13
1000	0.13	0.14	0.14	0	0	0.13
1100	0.13	0.18	0.18	0	0	0.13
1200	0.13	0.17	0.17	0	0	0.13
1300	0.13	0.17	0.17	0	0	0.13
1400	0.13	0.15	0.15	0	0	0.13
1500	0.13	0.17	0.17	0	0	0.13
1600	0.12	0.18	0.18	0	0	0.12
1700	0.13	0.17	0.17	0	0	0.13
1800	0.16	0.17	0.17	0	0	0.16
1900	0.16	0.15	0.15	0	0	0.16
2000	0.16	0.16	0.16	0	0	0.16
2100	0.18	0.16	0.16	0	0	0.18
2200	0.17	0.17	0.17	0	0	0.17
2300	0.17	0.17	0.17	0	0	0.17
2400	0.18	0.17	0.17	0	0	0.18
2500	0.17	0.17	0.17	0	0	0.17
2600	0.17	0.19	0.19	0	0	0.17
2700	0.2	0.18	0.18	0	0	0.2
2800	0.19	0.18	0.18	0	0	0.19
2900	0.19	0.18	0.18	0	0	0.19
3000	0.19	0.17	0.17	0	0	0.19
3100	0.2	0.17	0.17	0	0	0.2
3200	0.2	0.17	0.17	0	0	0.2
3300	0.21	0.18	0.18	0	0	0.21
3400	0.21	0.18	0.18	0	0	0.21
3500	0.22	0.18	0.18	0	0	0.22
3600	0.22	0.19	0.19	0	0	0.22
3700	0.23	0.18	0.18	0	0	0.23
3800	0.21	0.2	0.2	0	0	0.21
3900	0.23	0.21	0.21	0	0	0.23
4000	0.22	0.21	0.21	0	0	0.22
4100	0.21	0.21	0.21	0	0	0.21
4200	0.22	0.21	0.21	0	0	0.22
4300	0.21	0.21	0.21	0	0	0.21
4400	0.19	0.21	0.21	0	0	0.19
4500	0.19	0.23	0.23	0	0	0.19
4600	0.2	0.21	0.21	0	0	0.2
4700	0.18	0.22	0.22	0	0	0.18
4800	0.18	0.21	0.21	0	0	0.18
4900	0.18	0.21	0.21	0	0	0.18
5000	0.18	0.21	0.21	0	0	0.18
5100	0.18	0.22	0.22	0	0	0.18
5200	0.19	0.22	0.22	0	0	0.19
5300	0.22	0.23	0.23	0	0	0.22
5400	0.22	0.22	0.22	0	0	0.22
5500	0.22	0.22	0.22	0	0	0.22
5600	0.24	0.23	0.23	0	0	0.24
5700	0.24	0.23	0.23	0	0	0.24
5800	0.24	0.23	0.23	0	0	0.24
5900	0.23	0.23	0.23	0	0	0.23
6000	0.23	0.23	0.23	0	0	0.23
6100	0.23	0.23	0.23	0	0	0.23
6200	0.22	0.23	0.23	0	0	0.22
6300	0.2	0.23	0.23	0	0	0.2
6400	0.2	0.23	0.23	0	0	0.2
6500	0.2	0.24	0.24	0	0	0.2
6600	0.2	0.23	0.23	0	0	0.2
6700	0.2	0.23	0.23	0	0	0.2
6800	0.21	0.23	0.23	0	0	0.21
6900	0.22	0.22	0.22	0	0	0.22
7000	0.22	0.22	0.22	0	0	0.22
7100	0.23	0.22	0.22	0	0	0.23
7200	0.22	0.22	0.22	0	0	0.22
7300	0.22	0.22	0.22	0	0	0.22
7400	0.22	0.22	0.22	0	0	0.22
7500	0.24	0.22	0.22	0	0	0.24
7600	0.24	0.22	0.22	0	0	0.24
7700	0.24	0.23	0.23	0	0	0.24
7800	0.24	0.26	0.26	0	0	0.24
7900	0.24	0.26	0.26	0	0	0.24
8000	0.24	0.28	0.28	0	0	0.24
8100	0.24	0.28	0.28	0	0	0.24
8200	0.24	0.28	0.28	0	0	0.24
8300	0.26	0.28	0.28	0	0	0.26
8400	0.26	0.28	0.28	0	0	0.26
8500	0.27	0.29	0.29	0	0	0.27
8600	0.27	0.28	0.28	0	0	0.27
8700	0.26	0.29	0.29	0	0	0.26
8800	0.27	0.29	0.29	0	0	0.27
8900	0.27	0.3	0.3	0	0	0.27
9000	0.28	0.31	0.31	0	0	0.28
9100	0.28	0.31	0.31	0	0	0.28
9200	0.29	0.3	0.3	0	0	0.29
9300	0.3	0.3	0.3	0	0	0.3
9400	0.29	0.3	0.3	0	0	0.29
9500	0.27	0.3	0.3	0	0	0.27
9600	0.27	0.3	0.3	0	0	0.27
9700	0.26	0.31	0.31	0	0	0.26
9800	0.26	0.29	0.29	0	0	0.26
9900	0.26	0.31	0.31	0	0	0.26
10000	0.27	0.31	0.31	0	0	0.27
10100	0.28	0.31	0.31	0	0	0.28
10200	0.28	0.31	0.31	0	0	0.28
10300	0.29	0.32	0.32	0	0	0.29
10400	0.3	0.31	0.31	0	0	0.3
10500	0.29	0.31	0.31	0	0	0.29
10600	0.29	0.31	0.31	0	0	0.29
10700	0.29	0.32	0.32	0	0	0.29
10800	0.3	0.33	0.33	0	0	0.3
10900	0.3	0.33	0.33	0	0	0.3
11000	0.31	0.33	0.33	0	0	0.31
11100	0.31	0.33	0.33	0	0	0.31
11200	0.32	0.31	0.31	0	0	0.32
11300	0.29	0.31	0.31	0	0	0.29
11400	0.27	0.3	0.3	0	0	0.27
11500	0.27	0.3	0.3	0	0	0.27
