100	0.1	0.05	0.05	0	0	0.1
200	0.15	0.08	0.08	0	0	0.15
300	0.16	0.1	0.1	0	0	0.16
400	0.12	0.1	0.1	0	0	0.12
500	0.11	0.12	0.12	0	0	0.11
600	0.11	0.15	0.15	0	0	0.11
700	0.13	0.15	0.15	0	0	0.13
800	0.12	0.14	0.14	0	0	0.12
900	0.12	0.14	0.14	0	0	0.12
1000	0.12	0.13	0.13	0	0	0.12
1100	0.13	0.13	0.13	0	0	0.13
1200	0.14	0.12	0.12	0	0	0.14
1300	0.17	0.14	0.14	0	0	0.17
1400	0.16	0.15	0.15	0	0	0.16
1500	0.16	0.15	0.15	0	0	0.16
1600	0.14	0.16	0.16	0	0	0.14
1700	0.13	0.18	0.18	0	0	0.13
1800	0.13	0.19	0.19	0	0	0.13
1900	0.14	0.19	0.19	0	0	0.14
2000	0.16	0.18	0.18	0	0	0.16
2100	0.18	0.16	0.16	0	0	0.18
2200	0.19	0.17	0.17	0	0	0.19
2300	0.19	0.18	0.18	0	0	0.19
2400	0.17	0.16	0.16	0	0	0.17
2500	0.18	0.19	0.19	0	0	0.18
2600	0.18	0.18	0.18	0	0	0.18
2700	0.19	0.17	0.17	0	0	0.19
2800	0.19	0.16	0.16	0	0	0.19
2900	0.2	0.18	0.18	0	0	0.2
3000	0.19	0.18	0.18	0	0	0.19
3100	0.19	0.19	0.19	0	0	0.19
3200	0.2	0.2	0.2	0	0	0.2
3300	0.2	0.21	0.21	0	0	0.2
3400	0.2	0.21	0.21	0	0	0.2
3500	0.2	0.22	0.22	0	0	0.2
3600	0.21	0.22	0.22	0	0	0.21
3700	0.21	0.22	0.22	0	0	0.21
3800	0.21	0.19	0.19	0	0	0.21
3900	0.21	0.16	0.16	0	0	0.21
4000	0.21	0.17	0.17	0	0	0.21
4100	0.2	0.2	0.2	0	0	0.2
4200	0.22	0.2	0.2	0	0	0.22
4300	0.22	0.2	0.2	0	0	0.22
4400	0.22	0.2	0.2	0	0	0.22
4500	0.22	0.15	0.15	0	0	0.22
4600	0.19	0.14	0.14	0	0	0.19
4700	0.19	0.15	0.15	0	0	0.19
4800	0.19	0.16	0.16	0	0	0.19
4900	0.18	0.17	0.17	0	0	0.18
5000	0.2	0.17	0.17	0	0	0.2
5100	0.21	0.18	0.18	0	0	0.21
5200	0.19	0.17	0.17	0	0	0.19
5300	0.18	0.17	0.17	0	0	0.18
5400	0.19	0.21	0.21	0	0	0.19
5500	0.2	0.2	0.2	0	0	0.2
5600	0.2	0.18	0.18	0	0	0.2
5700	0.2	0.19	0.19	0	0	0.2
5800	0.22	0.2	0.2	0	0	0.22
5900	0.21	0.2	0.2	0	0	0.21
6000	0.18	0.21	0.21	0	0	0.18
6100	0.19	0.21	0.21	0	0	0.19
6200	0.2	0.2	0.2	0	0	0.2
6300	0.18	0.22	0.22	0	0	0.18
6400	0.17	0.22	0.22	0	0	0.17
6500	0.17	0.22	0.22	0	0	0.17
6600	0.18	0.22	0.22	0	0	0.18
